id1,id2,survey1,survey2,question1,question2,similarity
Q07648,Q07984,Survei Industri,Sensus Pertanian,Bisakah Anda menyebutkan tenaga kerja yang aktual terkait wilayah ini?,Mohon sebutkan tenaga kerja yang tersedia di wilayah ini.,0.8815885186195374
Q07649,Q08063,Survei Hortikultura,Sensus Pertanian,Bisakah Anda menyebutkan sumber penerangan yang rata-rata terkait tahun berjalan?,Mohon sebutkan sumber penerangan yang diterima di tahun berjalan.,0.894214391708374
Q07650,Q08044,Survei Industri,Survei Hortikultura,Apakah terdapat konsumsi pangan yang dihasilkan dalam musim panen terakhir?,Apakah terdapat konsumsi pangan yang dialami dalam musim panen terakhir?,0.9825620651245117
Q07650,Q08573,Survei Industri,Sakernas,Apakah terdapat konsumsi pangan yang dihasilkan dalam musim panen terakhir?,Apakah terdapat konsumsi pangan yang digunakan dalam musim panen terakhir?,0.9718022346496582
Q07650,Q09667,Survei Industri,Sensus Penduduk,Apakah terdapat konsumsi pangan yang dihasilkan dalam musim panen terakhir?,Apakah terdapat konsumsi pangan yang diterima dalam musim panen terakhir?,0.9644743800163269
Q07650,Q08223,Survei Industri,SUSENAS,Apakah terdapat konsumsi pangan yang dihasilkan dalam musim panen terakhir?,Apakah rumah tangga dihasilkan konsumsi pangan selama musim panen terakhir?,0.9392059445381165
Q07651,Q08204,Sensus Pertanian,Sensus Penduduk,Bagaimana kondisi kendaraan rumah tangga yang dimiliki di musim panen terakhir?,Bagaimana kondisi kendaraan rumah tangga yang diperoleh di musim panen terakhir?,0.9847847819328308
Q07651,Q08025,Sensus Pertanian,Sensus Pertanian,Bagaimana kondisi kendaraan rumah tangga yang dimiliki di musim panen terakhir?,Bagaimana kondisi kendaraan rumah tangga yang dilakukan di musim panen terakhir?,0.9769980311393738
Q07652,Q08748,SUSENAS,Sakernas,Apakah terdapat alat pertanian yang dimiliki dalam lingkungan tempat tinggal?,Apakah terdapat alat pertanian yang dihasilkan dalam lingkungan tempat tinggal?,0.9872063398361206
Q07652,Q09202,SUSENAS,Sensus Perumahan,Apakah terdapat alat pertanian yang dimiliki dalam lingkungan tempat tinggal?,Apakah terdapat alat pertanian yang diperoleh dalam lingkungan tempat tinggal?,0.9868554472923279
Q07653,Q09646,Sensus Perumahan,SUSENAS,Bagaimana kondisi tenaga kerja yang tersedia di aktivitas sehari-hari?,Bagaimana kondisi tenaga kerja yang dialami di aktivitas sehari-hari?,0.9713011384010315
Q07653,Q08633,Sensus Perumahan,Survei Industri,Bagaimana kondisi tenaga kerja yang tersedia di aktivitas sehari-hari?,Bagaimana kondisi tenaga kerja yang digunakan di aktivitas sehari-hari?,0.9680471420288086
Q07654,Q07902,Sensus Perumahan,Sensus Pertanian,Seberapa banyak hasil panen yang dialami pada lingkungan tempat tinggal?,Seberapa banyak hasil panen yang dilakukan pada lingkungan tempat tinggal?,0.9746309518814087
Q07654,Q08199,Sensus Perumahan,Sensus Pertanian,Seberapa banyak hasil panen yang dialami pada lingkungan tempat tinggal?,Seberapa banyak hasil panen yang dikelola pada lingkungan tempat tinggal?,0.9629080891609192
Q07654,Q09317,Sensus Perumahan,Sensus Penduduk,Seberapa banyak hasil panen yang dialami pada lingkungan tempat tinggal?,Seberapa banyak hasil panen yang tersedia pada lingkungan tempat tinggal?,0.9365437030792236
Q07655,Q08872,SUSENAS,SUSENAS,Mohon sebutkan konsumsi pangan yang diterima di lingkungan tempat tinggal.,Mohon sebutkan konsumsi pangan yang dilakukan di lingkungan tempat tinggal.,0.9831023216247559
Q07655,Q09566,SUSENAS,Survei Industri,Mohon sebutkan konsumsi pangan yang diterima di lingkungan tempat tinggal.,Mohon sebutkan konsumsi pangan yang dialami di lingkungan tempat tinggal.,0.9727254509925842
Q07655,Q09723,SUSENAS,Sensus Pertanian,Mohon sebutkan konsumsi pangan yang diterima di lingkungan tempat tinggal.,Apa jenis konsumsi pangan yang tersedia rumah tangga dalam lingkungan tempat tinggal?,0.9339373707771301
Q07656,Q07864,Survei UMKM,Survei UMKM,Bisakah Anda menyebutkan sumber air minum yang rata-rata terkait periode sebelumnya?,Bisakah Anda menyebutkan sumber air minum yang total terkait periode sebelumnya?,0.9687783122062683
Q07656,Q09037,Survei UMKM,Sensus Perumahan,Bisakah Anda menyebutkan sumber air minum yang rata-rata terkait periode sebelumnya?,Bisakah Anda menyebutkan sumber air minum yang keseluruhan terkait periode sebelumnya?,0.9525618553161621
Q07656,Q08450,Survei UMKM,SUSENAS,Bisakah Anda menyebutkan sumber air minum yang rata-rata terkait periode sebelumnya?,Mohon sebutkan sumber air minum yang dicatat di periode sebelumnya.,0.9386364817619324
Q07656,Q08751,Survei UMKM,Sensus Pertanian,Bisakah Anda menyebutkan sumber air minum yang rata-rata terkait periode sebelumnya?,Mohon sebutkan sumber air minum yang diperoleh di periode sebelumnya.,0.9363446831703186
Q07656,Q08972,Survei UMKM,Survei Industri,Bisakah Anda menyebutkan sumber air minum yang rata-rata terkait periode sebelumnya?,Seberapa banyak sumber air minum yang dialami pada periode sebelumnya?,0.936201810836792
Q07657,Q09855,Survei UMKM,Survei Hortikultura,Mohon sebutkan anggota keluarga yang dihasilkan di musim panen terakhir.,Mohon sebutkan anggota keluarga yang tersedia di musim panen terakhir.,0.9372447729110718
Q07657,Q09150,Survei UMKM,Survei UMKM,Mohon sebutkan anggota keluarga yang dihasilkan di musim panen terakhir.,Bisakah Anda menyebutkan anggota keluarga yang keseluruhan terkait musim panen terakhir?,0.9229703545570374
Q07658,Q08911,Sakernas,Sensus Penduduk,Bagaimana kondisi anggota keluarga yang dihasilkan di lingkungan tempat tinggal?,Bagaimana kondisi anggota keluarga yang dikelola di lingkungan tempat tinggal?,0.9740241765975952
Q07658,Q08015,Sakernas,Sakernas,Bagaimana kondisi anggota keluarga yang dihasilkan di lingkungan tempat tinggal?,Bagaimana kondisi anggota keluarga yang dilakukan di lingkungan tempat tinggal?,0.9701876640319824
Q07658,Q08468,Sakernas,Survei Industri,Bagaimana kondisi anggota keluarga yang dihasilkan di lingkungan tempat tinggal?,Bagaimana kondisi anggota keluarga yang digunakan di lingkungan tempat tinggal?,0.9571252465248108
Q07659,Q07813,Survei Hortikultura,Sensus Penduduk,Berapa terkini jumlah tenaga kerja dalam seminggu terakhir ini?,Berapa umum jumlah tenaga kerja dalam seminggu terakhir ini?,0.9885160326957703
Q07659,Q09936,Survei Hortikultura,Survei Hortikultura,Berapa terkini jumlah tenaga kerja dalam seminggu terakhir ini?,Berapa tercatat jumlah tenaga kerja dalam seminggu terakhir ini?,0.9864458441734314
Q07659,Q08638,Survei Hortikultura,SUSENAS,Berapa terkini jumlah tenaga kerja dalam seminggu terakhir ini?,Berapa total jumlah tenaga kerja dalam seminggu terakhir ini?,0.9803178906440735
Q07660,Q08847,Sensus Perumahan,Survei UMKM,Apakah terdapat hasil panen yang digunakan dalam aktivitas sehari-hari?,Apakah terdapat hasil panen yang dikelola dalam aktivitas sehari-hari?,0.8988341093063354
Q07660,Q08197,Sensus Perumahan,Sensus Penduduk,Apakah terdapat hasil panen yang digunakan dalam aktivitas sehari-hari?,Mohon sebutkan hasil panen yang dihasilkan di aktivitas sehari-hari.,0.8559214472770691
Q07660,Q09514,Sensus Perumahan,Sakernas,Apakah terdapat hasil panen yang digunakan dalam aktivitas sehari-hari?,Apa jenis hasil panen yang digunakan rumah tangga dalam aktivitas sehari-hari?,0.8552903532981873
Q07661,Q09666,Sensus Penduduk,Survei Industri,Apa jenis jam kerja yang dicatat rumah tangga dalam aktivitas sehari-hari?,Apa jenis jam kerja yang digunakan rumah tangga dalam aktivitas sehari-hari?,0.9864423871040344
Q07662,Q09981,Survei Industri,SUSENAS,Berapa estimasi fasilitas rumah yang dikelola pada wilayah ini tersebut?,Berapa estimasi fasilitas rumah yang diterima pada wilayah ini tersebut?,0.979379415512085
Q07663,Q08578,Survei UMKM,Survei UMKM,Mohon sebutkan volume produksi yang tersedia di musim panen terakhir.,Mohon sebutkan volume produksi yang digunakan di musim panen terakhir.,0.9686189889907837
Q07664,Q09208,SUSENAS,Sakernas,Apakah terdapat alat pertanian yang dihasilkan dalam tahun berjalan?,Apakah terdapat alat pertanian yang dialami dalam tahun berjalan?,0.9878017902374268
Q07664,Q08670,SUSENAS,SUSENAS,Apakah terdapat alat pertanian yang dihasilkan dalam tahun berjalan?,Apakah terdapat alat pertanian yang diterima dalam tahun berjalan?,0.9611331820487976
Q07664,Q08776,SUSENAS,Sensus Pertanian,Apakah terdapat alat pertanian yang dihasilkan dalam tahun berjalan?,Mohon sebutkan alat pertanian yang dilakukan di tahun berjalan.,0.9203944802284241
Q07664,Q09865,SUSENAS,Survei Industri,Apakah terdapat alat pertanian yang dihasilkan dalam tahun berjalan?,Apakah terdapat lahan pertanian yang dilakukan dalam tahun berjalan?,0.9180580377578735
Q07664,Q08841,SUSENAS,Survei Hortikultura,Apakah terdapat alat pertanian yang dihasilkan dalam tahun berjalan?,Mohon sebutkan alat pertanian yang tersedia di tahun berjalan.,0.9169142842292786
Q07666,Q08139,Survei UMKM,Sakernas,Berapa rata-rata jumlah sumber penerangan dalam seminggu terakhir ini?,Berapa estimasi sumber penerangan yang dimiliki pada seminggu terakhir tersebut?,0.9269537329673767
Q07667,Q09122,Sensus Pertanian,Sensus Perumahan,Berapa estimasi lahan pertanian yang dihasilkan pada periode sebelumnya tersebut?,Berapa estimasi lahan pertanian yang dilakukan pada periode sebelumnya tersebut?,0.996745228767395
Q07667,Q08250,Sensus Pertanian,Survei UMKM,Berapa estimasi lahan pertanian yang dihasilkan pada periode sebelumnya tersebut?,Berapa estimasi lahan pertanian yang dialami pada periode sebelumnya tersebut?,0.9966947436332703
Q07667,Q09267,Sensus Pertanian,Sensus Pertanian,Berapa estimasi lahan pertanian yang dihasilkan pada periode sebelumnya tersebut?,Berapa total jumlah lahan pertanian dalam periode sebelumnya ini?,0.9617825746536255
Q07668,Q08729,Sakernas,Survei Hortikultura,Bisakah Anda menyebutkan volume produksi yang keseluruhan terkait aktivitas sehari-hari?,Mohon sebutkan volume produksi yang dikelola di aktivitas sehari-hari.,0.9462526440620422
Q07669,Q08384,SUSENAS,Sensus Perumahan,Apa jenis konsumsi pangan yang tersedia rumah tangga dalam seminggu terakhir?,Apa jenis konsumsi pangan yang dikelola rumah tangga dalam seminggu terakhir?,0.9867270588874817
Q07669,Q09824,SUSENAS,Survei UMKM,Apa jenis konsumsi pangan yang tersedia rumah tangga dalam seminggu terakhir?,Apa jenis konsumsi pangan yang dicatat rumah tangga dalam seminggu terakhir?,0.9840376973152161
Q07669,Q08533,SUSENAS,SUSENAS,Apa jenis konsumsi pangan yang tersedia rumah tangga dalam seminggu terakhir?,Apa jenis konsumsi pangan yang dihasilkan rumah tangga dalam seminggu terakhir?,0.9700761437416077
Q07669,Q09030,SUSENAS,Sensus Penduduk,Apa jenis konsumsi pangan yang tersedia rumah tangga dalam seminggu terakhir?,Apa jenis konsumsi pangan yang tersedia rumah tangga dalam bulan lalu?,0.9474027156829834
Q07670,Q08481,Sensus Perumahan,SUSENAS,Apakah terdapat sumber air minum yang digunakan dalam periode sebelumnya?,Bagaimana kondisi sumber air minum yang tersedia di periode sebelumnya?,0.9431710243225098
Q07671,Q09596,Sensus Penduduk,SUSENAS,Mohon sebutkan sumber air minum yang dimiliki di wilayah ini.,Mohon sebutkan sumber air minum yang dilakukan di wilayah ini.,0.9937596917152405
Q07671,Q09157,Sensus Penduduk,Sensus Perumahan,Mohon sebutkan sumber air minum yang dimiliki di wilayah ini.,Mohon sebutkan sumber air minum yang diperoleh di wilayah ini.,0.9922348260879517
Q07673,Q08331,Survei UMKM,Survei Industri,Bisakah Anda menyebutkan anggota keluarga yang terkini terkait rumah tangga ini?,Bisakah Anda menyebutkan anggota keluarga yang perkiraan terkait rumah tangga ini?,0.9369440674781799
Q07673,Q09522,Survei UMKM,Sakernas,Bisakah Anda menyebutkan anggota keluarga yang terkini terkait rumah tangga ini?,Bisakah Anda menyebutkan anggota keluarga yang tercatat terkait rumah tangga ini?,0.9361454844474792
Q07675,Q08760,Survei Industri,Survei UMKM,Bisakah Anda menyebutkan konsumsi pangan yang aktual terkait periode sebelumnya?,Mohon sebutkan konsumsi pangan yang dikelola di periode sebelumnya.,0.9679343700408936
Q07675,Q09907,Survei Industri,Survei Industri,Bisakah Anda menyebutkan konsumsi pangan yang aktual terkait periode sebelumnya?,Mohon sebutkan konsumsi pangan yang dilakukan di periode sebelumnya.,0.9620418548583984
Q07676,Q09550,Survei UMKM,SUSENAS,Apakah rumah tangga diterima volume produksi selama seminggu terakhir?,Apakah rumah tangga diperoleh volume produksi selama seminggu terakhir?,0.9706714749336243
Q07676,Q09373,Survei UMKM,Survei UMKM,Apakah rumah tangga diterima volume produksi selama seminggu terakhir?,Apakah rumah tangga dilakukan volume produksi selama seminggu terakhir?,0.9519833326339722
Q07676,Q09585,Survei UMKM,Survei UMKM,Apakah rumah tangga diterima volume produksi selama seminggu terakhir?,Apakah rumah tangga digunakan volume produksi selama seminggu terakhir?,0.944566547870636
Q07677,Q09929,Sensus Pertanian,Survei Hortikultura,Bisakah Anda menyebutkan sumber penerangan yang terkini terkait tahun berjalan?,Bisakah Anda menyebutkan hasil panen yang aktual terkait tahun berjalan?,0.9085983633995056
Q07678,Q08884,Survei Hortikultura,Sakernas,Bagaimana kondisi lahan pertanian yang dicatat di seminggu terakhir?,Bagaimana kondisi alat pertanian yang dialami di seminggu terakhir?,0.9393016695976257
Q07679,Q09193,Sensus Perumahan,Survei Hortikultura,Apakah terdapat kendaraan rumah tangga yang diperoleh dalam musim panen terakhir?,Apakah terdapat kendaraan rumah tangga yang dikelola dalam musim panen terakhir?,0.9552618861198425
Q07679,Q08685,Sensus Perumahan,Sensus Pertanian,Apakah terdapat kendaraan rumah tangga yang diperoleh dalam musim panen terakhir?,Apakah terdapat kendaraan rumah tangga yang tersedia dalam musim panen terakhir?,0.9508205652236938
Q07679,Q08289,Sensus Perumahan,Sensus Penduduk,Apakah terdapat kendaraan rumah tangga yang diperoleh dalam musim panen terakhir?,Apakah terdapat kendaraan rumah tangga yang dihasilkan dalam musim panen terakhir?,0.9414494633674622
Q07680,Q09246,SUSENAS,SUSENAS,Apakah rumah tangga dilakukan volume produksi selama usaha Anda?,Apakah rumah tangga diterima volume produksi selama usaha Anda?,0.9501116871833801
Q07680,Q08871,SUSENAS,Sakernas,Apakah rumah tangga dilakukan volume produksi selama usaha Anda?,Apa jenis volume produksi yang dikelola rumah tangga dalam usaha Anda?,0.9344114065170288
Q07682,Q08906,Sensus Pertanian,Survei Industri,Seberapa banyak hasil panen yang dimiliki pada aktivitas sehari-hari?,Seberapa banyak hasil panen yang dilakukan pada aktivitas sehari-hari?,0.9818514585494995
Q07682,Q08313,Sensus Pertanian,Sensus Perumahan,Seberapa banyak hasil panen yang dimiliki pada aktivitas sehari-hari?,Seberapa banyak hasil panen yang dihasilkan pada aktivitas sehari-hari?,0.9733228087425232
Q07682,Q08714,Sensus Pertanian,Survei UMKM,Seberapa banyak hasil panen yang dimiliki pada aktivitas sehari-hari?,Seberapa banyak hasil panen yang diperoleh pada aktivitas sehari-hari?,0.9675204753875732
Q07683,Q09917,Survei Hortikultura,Sensus Pertanian,Apakah terdapat hasil panen yang dicatat dalam lingkungan tempat tinggal?,Apakah terdapat sumber penerangan yang dicatat dalam lingkungan tempat tinggal?,0.9251500368118286
Q07685,Q07888,Survei Hortikultura,Sensus Penduduk,Berapa estimasi sumber air minum yang dikelola pada seminggu terakhir tersebut?,Berapa estimasi sumber air minum yang tersedia pada seminggu terakhir tersebut?,0.9882499575614929
Q07685,Q08673,Survei Hortikultura,Sensus Penduduk,Berapa estimasi sumber air minum yang dikelola pada seminggu terakhir tersebut?,Seberapa banyak sumber air minum yang dicatat pada seminggu terakhir?,0.9738435745239258
Q07686,Q09988,Survei Hortikultura,Sakernas,Apakah rumah tangga diperoleh sumber penerangan selama tahun berjalan?,Apakah rumah tangga dialami sumber penerangan selama tahun berjalan?,0.9318737983703613
Q07686,Q09223,Survei Hortikultura,Survei UMKM,Apakah rumah tangga diperoleh sumber penerangan selama tahun berjalan?,Apakah rumah tangga digunakan sumber penerangan selama tahun berjalan?,0.9166840314865112
Q07688,Q09360,Survei UMKM,Sensus Pertanian,Bisakah Anda menyebutkan jam kerja yang utama terkait wilayah ini?,Bisakah Anda menyebutkan jam kerja yang aktual terkait wilayah ini?,0.9587176442146301
Q07688,Q09573,Survei UMKM,SUSENAS,Bisakah Anda menyebutkan jam kerja yang utama terkait wilayah ini?,Bisakah Anda menyebutkan jam kerja yang tercatat terkait wilayah ini?,0.946880042552948
Q07689,Q09153,Sakernas,SUSENAS,Bagaimana kondisi pengeluaran rumah tangga yang dimiliki di wilayah ini?,Bagaimana kondisi pengeluaran rumah tangga yang diterima di wilayah ini?,0.9789719581604004
Q07689,Q09925,Sakernas,Survei Industri,Bagaimana kondisi pengeluaran rumah tangga yang dimiliki di wilayah ini?,Bagaimana kondisi pengeluaran rumah tangga yang tersedia di wilayah ini?,0.9784104228019714
Q07690,Q09089,Survei Hortikultura,Sensus Pertanian,Apakah rumah tangga dikelola lahan pertanian selama rumah tangga ini?,Apakah rumah tangga dialami lahan pertanian selama rumah tangga ini?,0.9698448777198792
Q07691,Q09931,Survei Industri,Sensus Pertanian,Berapa estimasi sumber penerangan yang dimiliki pada wilayah ini tersebut?,Berapa estimasi sumber penerangan yang dilakukan pada wilayah ini tersebut?,0.9838340878486633
Q07691,Q08986,Survei Industri,Survei Hortikultura,Berapa estimasi sumber penerangan yang dimiliki pada wilayah ini tersebut?,Berapa perkiraan jumlah sumber penerangan dalam wilayah ini ini?,0.9681729078292847
Q07691,Q09095,Survei Industri,Survei Hortikultura,Berapa estimasi sumber penerangan yang dimiliki pada wilayah ini tersebut?,Berapa estimasi sumber penerangan yang diterima pada wilayah ini tersebut?,0.9644976854324341
Q07691,Q09651,Survei Industri,SUSENAS,Berapa estimasi sumber penerangan yang dimiliki pada wilayah ini tersebut?,Berapa tercatat jumlah sumber penerangan dalam wilayah ini ini?,0.9479991793632507
Q07691,Q09742,Survei Industri,Survei Hortikultura,Berapa estimasi sumber penerangan yang dimiliki pada wilayah ini tersebut?,Berapa utama jumlah sumber penerangan dalam wilayah ini ini?,0.9426406025886536
